address,category,date,dayofweek,descript,incidntnum,location,pddistrict,pdid,resolution,time,x,y
0 Block of SPOFFORD LN,DRUG/NARCOTIC,2017-11-06T00:00:00.000,Monday,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,170906790,"{u'type': u'Point', u'coordinates': [-122.407321394, 37.7945862444]}",CENTRAL,17090679016662,JUVENILE BOOKED,17:06,-122.40732139433702,37.79458624443584
200 Block of JEFFERSON ST,TRESPASS,2017-02-20T00:00:00.000,Monday,TRESPASSING,170145067,"{u'type': u'Point', u'coordinates': [-122.416650482, 37.8081660534]}",CENTRAL,17014506727195,NONE,06:42,-122.41665048206421,37.80816605335633
1300 Block of GRANT AV,NON-CRIMINAL,2018-03-21T00:00:00.000,Wednesday,FOUND PROPERTY,180212822,"{u'type': u'Point', u'coordinates': [-122.407234294, 37.7992576493]}",CENTRAL,18021282272000,NONE,14:45,-122.40723429412022,37.79925764925888
400 Block of GEARY ST,ASSAULT,2018-03-28T00:00:00.000,Wednesday,BATTERY,180230197,"{u'type': u'Point', u'coordinates': [-122.410721626, 37.7870966496]}",CENTRAL,18023019704134,NONE,10:50,-122.41072162586977,37.78709664956634
500 Block of BEACH ST,ASSAULT,2010-10-16T00:00:00.000,Saturday,BATTERY,100966093,"{u'type': u'Point', u'coordinates': [-122.418111097, 37.8070199999]}",CENTRAL,10096609304134,NONE,00:58,-122.418111096758,37.8070199998601
2400 Block of LEAVENWORTH ST,OTHER OFFENSES,2015-08-20T00:00:00.000,Thursday,CONSPIRACY,150728263,"{u'type': u'Point', u'coordinates': [-122.41813515, 37.8034015647]}",CENTRAL,15072826326080,"ARREST, BOOKED",16:20,-122.418135149945,37.8034015647462
300 Block of GEARY ST,FRAUD,2013-07-29T00:00:00.000,Monday,DEFRAUDING AN INNKEEPER,130624590,"{u'type': u'Point', u'coordinates': [-122.409055191, 37.7871979591]}",CENTRAL,13062459027010,NONE,13:00,-122.409055191364,37.7871979591062
1000 Block of SUTTER ST,LARCENY/THEFT,2015-07-25T00:00:00.000,Saturday,PETTY THEFT FROM A BUILDING,150647754,"{u'type': u'Point', u'coordinates': [-122.417650682, 37.7880158477]}",CENTRAL,15064775406301,NONE,15:45,-122.417650682357,37.7880158477339
500 Block of COLUMBUS AV,FRAUD,2015-09-05T00:00:00.000,Saturday,DEFRAUDING AN INNKEEPER,150779761,"{u'type': u'Point', u'coordinates': [-122.409576373, 37.7999519604]}",CENTRAL,15077976127010,"ARREST, BOOKED",11:30,-122.409576373262,37.7999519603954
200 Block of BUSH ST,DRUG/NARCOTIC,2015-08-27T00:00:00.000,Thursday,POSSESSION OF NARCOTICS PARAPHERNALIA,150751850,"{u'type': u'Point', u'coordinates': [-122.40158838, 37.7910139283]}",CENTRAL,15075185016710,"ARREST, BOOKED",17:44,-122.401588379991,37.7910139283214
900 Block of GRANT AV,BURGLARY,2015-08-11T00:00:00.000,Tuesday,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",150701764,"{u'type': u'Point', u'coordinates': [-122.406634004, 37.7955844057]}",CENTRAL,15070176405151,NONE,19:00,-122.4066340037,37.7955844057067
1000 Block of BROADWAY ST,NON-CRIMINAL,2013-05-26T00:00:00.000,Sunday,"AIDED CASE, MENTAL DISTURBED",130432763,"{u'type': u'Point', u'coordinates': [-122.414836568, 37.7967928287]}",CENTRAL,13043276364020,PSYCHOPATHIC CASE,02:20,-122.414836568422,37.7967928286556
1300 Block of COLUMBUS AV,TRESPASS,2015-08-04T00:00:00.000,Tuesday,TRESPASSING,150681241,"{u'type': u'Point', u'coordinates': [-122.418537075, 37.8061515936]}",CENTRAL,15068124127195,NONE,14:00,-122.418537074676,37.8061515935611
300 Block of THE EMBARCADERONORTH ST,LARCENY/THEFT,2015-09-03T00:00:00.000,Thursday,GRAND THEFT FROM A BUILDING,150774959,"{u'type': u'Point', u'coordinates': [-122.396374439, 37.7980532528]}",CENTRAL,15077495906304,NONE,21:00,-122.396374439116,37.7980532528058
300 Block of BAY ST,ROBBERY,2015-07-30T00:00:00.000,Thursday,ROBBERY OF A CHAIN STORE WITH BODILY FORCE,150662677,"{u'type': u'Point', u'coordinates': [-122.412803753, 37.8057739876]}",CENTRAL,15066267703044,JUVENILE BOOKED,12:15,-122.412803753,37.8057739875696
700 Block of SUTTER ST,BURGLARY,2013-07-13T00:00:00.000,Saturday,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",130575777,"{u'type': u'Point', u'coordinates': [-122.412718545, 37.7886466256]}",CENTRAL,13057577705013,NONE,02:00,-122.412718544555,37.7886466255672
400 Block of STOCKTON ST,LARCENY/THEFT,2013-08-01T00:00:00.000,Thursday,GRAND THEFT FROM LOCKED AUTO,130633955,"{u'type': u'Point', u'coordinates': [-122.406977564, 37.7899181017]}",CENTRAL,13063395506244,NONE,11:00,-122.406977563692,37.789918101686
500 Block of COLUMBUS AV,LARCENY/THEFT,2013-06-27T00:00:00.000,Thursday,GRAND THEFT PICKPOCKET,130527900,"{u'type': u'Point', u'coordinates': [-122.409667413, 37.7998691996]}",CENTRAL,13052790006113,NONE,15:00,-122.409667412997,37.7998691995985
1400 Block of STOCKTON ST,NON-CRIMINAL,2013-06-03T00:00:00.000,Monday,CASE CLOSURE,130459074,"{u'type': u'Point', u'coordinates': [-122.408928385, 37.7987939626]}",CENTRAL,13045907475030,COMPLAINANT REFUSES TO PROSECUTE,21:45,-122.408928385229,37.7987939625895
1500 Block of POWELL ST,RECOVERED VEHICLE,2015-06-09T00:00:00.000,Tuesday,RECOVERED VEHICLE - STOLEN OUTSIDE SF,150502227,"{u'type': u'Point', u'coordinates': [-122.410483673, 37.7988554029]}",CENTRAL,15050222707055,NONE,00:54,-122.410483673283,37.7988554028895
0 Block of CAMPTON PL,ASSAULT,2013-06-16T00:00:00.000,Sunday,BATTERY,130493919,"{u'type': u'Point', u'coordinates': [-122.406092233, 37.7891339284]}",CENTRAL,13049391904134,"ARREST, BOOKED",01:15,-122.406092233116,37.7891339284094
2900 Block of LARKIN ST,NON-CRIMINAL,2015-07-01T00:00:00.000,Wednesday,FOUND PROPERTY,150574668,"{u'type': u'Point', u'coordinates': [-122.421844581, 37.8050485536]}",CENTRAL,15057466872000,NONE,21:45,-122.421844581151,37.8050485536146
800 Block of CHESTNUT ST,LARCENY/THEFT,2015-07-02T00:00:00.000,Thursday,PETTY THEFT FROM LOCKED AUTO,150577521,"{u'type': u'Point', u'coordinates': [-122.417357825, 37.8032938546]}",CENTRAL,15057752106242,NONE,19:00,-122.417357825425,37.8032938546353
200 Block of BEACH ST,NON-CRIMINAL,2015-06-28T00:00:00.000,Sunday,"AIDED CASE, MENTAL DISTURBED",150562099,"{u'type': u'Point', u'coordinates': [-122.413178959, 37.8076387531]}",CENTRAL,15056209964020,NONE,04:00,-122.413178958845,37.8076387530515
600 Block of FRANCISCO ST,NON-CRIMINAL,2015-06-26T00:00:00.000,Friday,"AIDED CASE, MENTAL DISTURBED",150555458,"{u'type': u'Point', u'coordinates': [-122.415578829, 37.8044706948]}",CENTRAL,15055545864020,NONE,04:25,-122.41557882881,37.8044706948304
NORTHPOINT ST / LARKIN ST,NON-CRIMINAL,2015-09-10T00:00:00.000,Thursday,FOUND PROPERTY,150796044,"{u'type': u'Point', u'coordinates': [-122.42200895, 37.8054960276]}",CENTRAL,15079604472000,NONE,19:00,-122.422008950077,37.8054960276478
300 Block of JEFFERSON ST,ASSAULT,2015-06-28T00:00:00.000,Sunday,BATTERY,150561900,"{u'type': u'Point', u'coordinates': [-122.418270697, 37.8078519838]}",CENTRAL,15056190004134,"ARREST, BOOKED",01:55,-122.418270696719,37.8078519838014
600 Block of POST ST,LARCENY/THEFT,2016-12-25T00:00:00.000,Sunday,GRAND THEFT FROM LOCKED AUTO,166306221,"{u'type': u'Point', u'coordinates': [-122.41203236, 37.7878854896]}",CENTRAL,16630622106244,NONE,09:35,-122.41203235978682,37.78788548961547
HYDE ST / LOMBARD ST,LARCENY/THEFT,2017-02-08T00:00:00.000,Wednesday,GRAND THEFT FROM LOCKED AUTO,170111808,"{u'type': u'Point', u'coordinates': [-122.41961611, 37.8019942438]}",CENTRAL,17011180806244,NONE,16:30,-122.41961610967128,37.801994243804934
400 Block of BEACH ST,LARCENY/THEFT,2017-03-13T00:00:00.000,Monday,GRAND THEFT FROM LOCKED AUTO,170208552,"{u'type': u'Point', u'coordinates': [-122.416464969, 37.8072265145]}",CENTRAL,17020855206244,NONE,20:30,-122.41646496929262,37.80722651449668
TAYLOR ST / GEARY ST,OTHER OFFENSES,2013-07-15T00:00:00.000,Monday,TRAFFIC VIOLATION ARREST,130583485,"{u'type': u'Point', u'coordinates': [-122.41151882, 37.7869408999]}",CENTRAL,13058348565010,"ARREST, BOOKED",22:49,-122.411518820359,37.7869408998805
800 Block of GEARY ST,DISORDERLY CONDUCT,2013-04-22T00:00:00.000,Monday,"DISTURBING THE PEACE, FIGHTING",130328162,"{u'type': u'Point', u'coordinates': [-122.417273345, 37.7861493948]}",CENTRAL,13032816219024,NONE,10:30,-122.417273344939,37.7861493947594
400 Block of POWELL ST,LARCENY/THEFT,2016-09-15T00:00:00.000,Thursday,GRAND THEFT OF PROPERTY,166218256,"{u'type': u'Point', u'coordinates': [-122.408568445, 37.7887594215]}",CENTRAL,16621825606374,NONE,21:00,-122.40856844522752,37.788759421470324
JACKSON ST / POWELL ST,VANDALISM,2012-08-01T00:00:00.000,Wednesday,"MALICIOUS MISCHIEF, TIRE SLASHING",120668304,"{u'type': u'Point', u'coordinates': [-122.409900589, 37.7956171187]}",CENTRAL,12066830428161,NONE,19:00,-122.409900589034,37.795617118662
1700 Block of TAYLOR ST,NON-CRIMINAL,2015-06-05T00:00:00.000,Friday,FOUND PROPERTY,150490268,"{u'type': u'Point', u'coordinates': [-122.413907436, 37.7984225087]}",CENTRAL,15049026872000,NONE,07:30,-122.413907435756,37.7984225086732
2300 Block of LEAVENWORTH ST,LARCENY/THEFT,2015-08-01T00:00:00.000,Saturday,GRAND THEFT FROM LOCKED AUTO,150670028,"{u'type': u'Point', u'coordinates': [-122.41812882, 37.8026687927]}",CENTRAL,15067002806244,NONE,19:30,-122.418128820419,37.8026687927133
SANSOME ST / VALLEJO ST,VEHICLE THEFT,2015-09-12T00:00:00.000,Saturday,STOLEN AUTOMOBILE,150803348,"{u'type': u'Point', u'coordinates': [-122.402423033, 37.799383122]}",CENTRAL,15080334807021,NONE,17:00,-122.402423032514,37.7993831220076
200 Block of BUSH ST,LARCENY/THEFT,2015-09-02T00:00:00.000,Wednesday,PETTY THEFT BICYCLE,150776795,"{u'type': u'Point', u'coordinates': [-122.40158838, 37.7910139283]}",CENTRAL,15077679506313,NONE,18:30,-122.401588379991,37.7910139283214
DAVIS CT / JACKSON ST,SUSPICIOUS OCC,2015-06-28T00:00:00.000,Sunday,INVESTIGATIVE DETENTION,150563354,"{u'type': u'Point', u'coordinates': [-122.398338383, 37.7970921136]}",CENTRAL,15056335464085,NONE,15:43,-122.398338382767,37.7970921136143
500 Block of SUTTER ST,FRAUD,2015-06-11T00:00:00.000,Thursday,FRAUDULENT USE OF AUTOMATED TELLER CARD,150511046,"{u'type': u'Point', u'coordinates': [-122.409445484, 37.7891732059]}",CENTRAL,15051104609250,NONE,17:10,-122.409445484488,37.789173205941
400 Block of DAVIS CT,NON-CRIMINAL,2015-06-14T00:00:00.000,Sunday,FOUND PROPERTY,150519040,"{u'type': u'Point', u'coordinates': [-122.398187664, 37.7967148854]}",CENTRAL,15051904072000,NONE,12:43,-122.398187664281,37.7967148853927
2100 Block of POWELL ST,MISSING PERSON,2015-08-18T00:00:00.000,Tuesday,MISSING JUVENILE,150721370,"{u'type': u'Point', u'coordinates': [-122.411607253, 37.8044472418]}",CENTRAL,15072137074010,NONE,15:15,-122.411607253459,37.8044472417935
LOMBARD ST / JONES ST,LARCENY/THEFT,2015-07-04T00:00:00.000,Saturday,PETTY THEFT FROM LOCKED AUTO,150583380,"{u'type': u'Point', u'coordinates': [-122.416327624, 37.8024103177]}",CENTRAL,15058338006243,NONE,19:00,-122.416327623844,37.8024103177266
600 Block of GEARY ST,NON-CRIMINAL,2015-07-03T00:00:00.000,Friday,LOST PROPERTY,156163746,"{u'type': u'Point', u'coordinates': [-122.414010815, 37.7866770011]}",CENTRAL,15616374671000,NONE,18:45,-122.414010814727,37.7866770011071
200 Block of GRANT AV,VANDALISM,2015-06-29T00:00:00.000,Monday,"MALICIOUS MISCHIEF, GRAFFITI",150569891,"{u'type': u'Point', u'coordinates': [-122.405390147, 37.7892300198]}",CENTRAL,15056989128165,NONE,17:00,-122.405390147407,37.7892300197983
600 Block of GEARY ST,ASSAULT,2010-08-14T00:00:00.000,Saturday,BATTERY,100744037,"{u'type': u'Point', u'coordinates': [-122.413988842, 37.7865685407]}",CENTRAL,10074403704134,NONE,01:30,-122.413988841812,37.7865685406761
900 Block of PACIFIC AV,TRESPASS,2015-06-15T00:00:00.000,Monday,TRESPASSING,150522300,"{u'type': u'Point', u'coordinates': [-122.411316467, 37.7963970008]}",CENTRAL,15052230027195,"ARREST, BOOKED",11:30,-122.411316466798,37.7963970008301
800 Block of SACRAMENTO ST,LARCENY/THEFT,2015-09-15T00:00:00.000,Tuesday,PETTY THEFT FROM A BUILDING,150811545,"{u'type': u'Point', u'coordinates': [-122.406968808, 37.7932181947]}",CENTRAL,15081154506301,NONE,17:30,-122.406968808147,37.7932181947442
700 Block of POST ST,MISSING PERSON,2013-01-06T00:00:00.000,Sunday,MISSING ADULT,130021338,"{u'type': u'Point', u'coordinates': [-122.414179437, 37.7875024832]}",CENTRAL,13002133874000,NONE,22:00,-122.41417943719,37.787502483207
1000 Block of PACIFIC AV,LARCENY/THEFT,2015-07-06T00:00:00.000,Monday,PETTY THEFT FROM LOCKED AUTO,150590896,"{u'type': u'Point', u'coordinates': [-122.412671394, 37.7961153428]}",CENTRAL,15059089606243,NONE,21:00,-122.412671394234,37.7961153427661
1000 Block of HYDE ST,ASSAULT,2015-08-29T00:00:00.000,Saturday,THREATENING PHONE CALL(S),150758696,"{u'type': u'Point', u'coordinates': [-122.417368207, 37.7905094152]}",CENTRAL,15075869619055,NONE,19:45,-122.417368206741,37.7905094151595
600 Block of JONES ST,ASSAULT,2011-09-25T00:00:00.000,Sunday,THREATS AGAINST LIFE,110776315,"{u'type': u'Point', u'coordinates': [-122.413298481, 37.7870578243]}",CENTRAL,11077631519057,NONE,16:00,-122.413298481169,37.7870578243427
1200 Block of BROADWAY ST,DRUG/NARCOTIC,2016-05-15T00:00:00.000,Sunday,POSSESSION OF NARCOTICS PARAPHERNALIA,160396098,"{u'type': u'Point', u'coordinates': [-122.417905159, 37.7965406141]}",CENTRAL,16039609816710,"ARREST, BOOKED",02:23,-122.41790515920519,37.79654061413776
JEFFERSON ST / TAYLOR ST,NON-CRIMINAL,2013-05-24T00:00:00.000,Friday,LOST PROPERTY,130428643,"{u'type': u'Point', u'coordinates': [-122.415805711, 37.8082120065]}",CENTRAL,13042864371000,NONE,18:00,-122.41580571059,37.80821200646
1000 Block of SUTTER ST,MISSING PERSON,2016-04-30T00:00:00.000,Saturday,FOUND PERSON,160353941,"{u'type': u'Point', u'coordinates': [-122.417650682, 37.7880158477]}",CENTRAL,16035394175000,NONE,15:50,-122.41765068235662,37.78801584773388
0 Block of PFEIFFER ST,VANDALISM,2016-04-27T00:00:00.000,Wednesday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",160343431,"{u'type': u'Point', u'coordinates': [-122.408165186, 37.8049220502]}",CENTRAL,16034343128160,"ARREST, BOOKED",01:59,-122.40816518635673,37.804922050188544
GREENWICH ST / LEAVENWORTH ST,LARCENY/THEFT,2016-05-02T00:00:00.000,Monday,PETTY THEFT FROM LOCKED AUTO,160359579,"{u'type': u'Point', u'coordinates': [-122.417800615, 37.8012683839]}",CENTRAL,16035957906243,NONE,13:50,-122.41780061524568,37.80126838394398
1000 Block of SUTTER ST,LARCENY/THEFT,2018-04-11T00:00:00.000,Wednesday,PETTY THEFT FROM LOCKED AUTO,180273551,"{u'type': u'Point', u'coordinates': [-122.417650682, 37.7880158477]}",CENTRAL,18027355106243,NONE,21:00,-122.41765068235662,37.78801584773388
LOMBARD ST / SANSOME ST,LARCENY/THEFT,2018-04-11T00:00:00.000,Wednesday,GRAND THEFT FROM LOCKED AUTO,186084388,"{u'type': u'Point', u'coordinates': [-122.403352207, 37.8040296058]}",CENTRAL,18608438806244,NONE,07:00,-122.40335220692663,37.804029605752135
800 Block of GEARY ST,LARCENY/THEFT,2018-04-11T00:00:00.000,Wednesday,PETTY THEFT SHOPLIFTING,180268483,"{u'type': u'Point', u'coordinates': [-122.417295323, 37.7862578546]}",CENTRAL,18026848306361,NONE,16:50,-122.41729532252627,37.7862578545865
GRANT AV / LOMBARD ST,LARCENY/THEFT,2018-04-11T00:00:00.000,Wednesday,PETTY THEFT FROM LOCKED AUTO,180278993,"{u'type': u'Point', u'coordinates': [-122.408149082, 37.8034329269]}",CENTRAL,18027899306241,NONE,20:00,-122.4081490816343,37.80343292686706
THE EMBARCADERONORTH ST / GREEN ST,LARCENY/THEFT,2018-04-11T00:00:00.000,Wednesday,PETTY THEFT OF PROPERTY,186083142,"{u'type': u'Point', u'coordinates': [-122.398861971, 37.8007809996]}",CENTRAL,18608314206372,NONE,09:40,-122.39886197111295,37.80078099960368
200 Block of POST ST,LARCENY/THEFT,2018-04-11T00:00:00.000,Wednesday,GRAND THEFT SHOPLIFTING,180267350,"{u'type': u'Point', u'coordinates': [-122.406000218, 37.7885406193]}",CENTRAL,18026735006364,NONE,10:31,-122.40600021848869,37.78854061927227
1000 Block of CALIFORNIA ST,OTHER OFFENSES,2018-04-11T00:00:00.000,Wednesday,PROBATION VIOLATION,180269237,"{u'type': u'Point', u'coordinates': [-122.412075502, 37.7916201315]}",CENTRAL,18026923726170,"ARREST, BOOKED",16:40,-122.41207550169653,37.79162013145413
1100 Block of JACKSON ST,LARCENY/THEFT,2018-04-11T00:00:00.000,Wednesday,GRAND THEFT FROM LOCKED AUTO,186083562,"{u'type': u'Point', u'coordinates': [-122.414011391, 37.7950367524]}",CENTRAL,18608356206244,NONE,20:30,-122.41401139076534,37.79503675243964
WASHINGTON ST / THE EMBARCADERONORTH ST,LARCENY/THEFT,2018-04-11T00:00:00.000,Wednesday,GRAND THEFT FROM LOCKED AUTO,186084645,"{u'type': u'Point', u'coordinates': [-122.395329663, 37.7966652983]}",CENTRAL,18608464506244,NONE,19:45,-122.39532966298277,37.79666529830141
1000 Block of CALIFORNIA ST,BURGLARY,2018-04-11T00:00:00.000,Wednesday,"BURGLARY OF HOTEL ROOM, UNLAWFUL ENTRY",180269237,"{u'type': u'Point', u'coordinates': [-122.412075502, 37.7916201315]}",CENTRAL,18026923705033,"ARREST, BOOKED",16:40,-122.41207550169653,37.79162013145413
MONTGOMERY ST / BUSH ST,LARCENY/THEFT,2018-04-11T00:00:00.000,Wednesday,PETTY THEFT OF PROPERTY,186084300,"{u'type': u'Point', u'coordinates': [-122.402384024, 37.79097001]}",CENTRAL,18608430006372,NONE,10:40,-122.40238402441089,37.790970010040624
1000 Block of BATTERY ST,TRESPASS,2018-04-11T00:00:00.000,Wednesday,LODGING WITHOUT PERMISSION,180266857,"{u'type': u'Point', u'coordinates': [-122.401406069, 37.8006975304]}",CENTRAL,18026685727199,"ARREST, BOOKED",08:29,-122.40140606885797,37.800697530390686
1200 Block of BUSH ST,VANDALISM,2018-04-11T00:00:00.000,Wednesday,"MALICIOUS MISCHIEF, VANDALISM",180266766,"{u'type': u'Point', u'coordinates': [-122.417841551, 37.7889536872]}",CENTRAL,18026676628150,NONE,07:03,-122.4178415509461,37.78895368723172
THE EMBARCADERONORTH ST / BAY ST,LARCENY/THEFT,2018-04-11T00:00:00.000,Wednesday,GRAND THEFT FROM LOCKED AUTO,180269293,"{u'type': u'Point', u'coordinates': [-122.405565073, 37.8066171531]}",CENTRAL,18026929306244,NONE,19:05,-122.40556507280961,37.806617153097136
DRUMM ST / JACKSON ST,LARCENY/THEFT,2018-04-11T00:00:00.000,Wednesday,GRAND THEFT FROM LOCKED AUTO,186084623,"{u'type': u'Point', u'coordinates': [-122.397141037, 37.7972432335]}",CENTRAL,18608462306244,NONE,17:30,-122.39714103676448,37.7972432334626
900 Block of HYDE ST,MISSING PERSON,2018-04-11T00:00:00.000,Wednesday,FOUND PERSON,180274327,"{u'type': u'Point', u'coordinates': [-122.417044293, 37.7895952774]}",CENTRAL,18027432775000,NONE,19:15,-122.41704429261387,37.78959527743222
300 Block of GREEN ST,LARCENY/THEFT,2018-04-11T00:00:00.000,Wednesday,GRAND THEFT OF PROPERTY,186083164,"{u'type': u'Point', u'coordinates': [-122.405499061, 37.7999992524]}",CENTRAL,18608316406374,NONE,09:00,-122.40549906079404,37.799999252350624
1000 Block of BATTERY ST,TRESPASS,2018-04-11T00:00:00.000,Wednesday,TRESPASSING,180266857,"{u'type': u'Point', u'coordinates': [-122.401406069, 37.8006975304]}",CENTRAL,18026685727195,"ARREST, BOOKED",08:29,-122.40140606885797,37.800697530390686
1000 Block of CALIFORNIA ST,FORGERY/COUNTERFEITING,2018-04-11T00:00:00.000,Wednesday,FORGERY & COUNTERFEITING (GENERAL),180269237,"{u'type': u'Point', u'coordinates': [-122.412075502, 37.7916201315]}",CENTRAL,18026923709262,"ARREST, BOOKED",16:40,-122.41207550169653,37.79162013145413
1100 Block of THE EMBARCADERONORTH ST,LARCENY/THEFT,2018-04-11T00:00:00.000,Wednesday,GRAND THEFT FROM LOCKED AUTO,180268637,"{u'type': u'Point', u'coordinates': [-122.402564761, 37.8047715654]}",CENTRAL,18026863706244,NONE,10:46,-122.40256476079044,37.80477156535091
300 Block of CHESTNUT ST,OTHER OFFENSES,2018-04-11T00:00:00.000,Wednesday,CONSPIRACY,180274305,"{u'type': u'Point', u'coordinates': [-122.408833728, 37.8042489589]}",CENTRAL,18027430526080,NONE,03:00,-122.40883372829029,37.80424895887785
100 Block of POST ST,LARCENY/THEFT,2018-04-11T00:00:00.000,Wednesday,GRAND THEFT SHOPLIFTING,180268364,"{u'type': u'Point', u'coordinates': [-122.404013392, 37.7889047679]}",CENTRAL,18026836406364,NONE,15:29,-122.40401339245443,37.78890476787174
100 Block of SANSOME ST,LARCENY/THEFT,2018-04-11T00:00:00.000,Wednesday,PETTY THEFT FROM A BUILDING,180268712,"{u'type': u'Point', u'coordinates': [-122.400772032, 37.7916604557]}",CENTRAL,18026871206303,NONE,18:28,-122.400772032282,37.79166045566504
1000 Block of CALIFORNIA ST,FRAUD,2018-04-11T00:00:00.000,Wednesday,"CREDIT CARD, THEFT OF",180269237,"{u'type': u'Point', u'coordinates': [-122.412075502, 37.7916201315]}",CENTRAL,18026923709310,"ARREST, BOOKED",16:40,-122.41207550169653,37.79162013145413
KEARNY ST / THE EMBARCADERONORTH ST,LARCENY/THEFT,2018-04-11T00:00:00.000,Wednesday,PETTY THEFT FROM LOCKED AUTO,180269055,"{u'type': u'Point', u'coordinates': [-122.407278661, 37.8074190149]}",CENTRAL,18026905506243,NONE,18:15,-122.40727866079283,37.80741901490017
100 Block of KEARNY ST,LARCENY/THEFT,2018-04-11T00:00:00.000,Wednesday,PETTY THEFT FROM A BUILDING,180268502,"{u'type': u'Point', u'coordinates': [-122.40377225, 37.789120925]}",CENTRAL,18026850206303,NONE,17:35,-122.40377224998856,37.789120925002614
800 Block of GEARY ST,ASSAULT,2018-04-11T00:00:00.000,Wednesday,THREATS AGAINST LIFE,180268483,"{u'type': u'Point', u'coordinates': [-122.417295323, 37.7862578546]}",CENTRAL,18026848319057,NONE,16:50,-122.41729532252627,37.7862578545865
2100 Block of LEAVENWORTH ST,LARCENY/THEFT,2018-04-11T00:00:00.000,Wednesday,GRAND THEFT FROM LOCKED AUTO,186083158,"{u'type': u'Point', u'coordinates': [-122.417626726, 37.800822753]}",CENTRAL,18608315806244,NONE,12:26,-122.41762672598125,37.80082275295844
1000 Block of CALIFORNIA ST,FRAUD,2018-04-11T00:00:00.000,Wednesday,"FORGERY, CREDIT CARD",180269237,"{u'type': u'Point', u'coordinates': [-122.412075502, 37.7916201315]}",CENTRAL,18026923709110,"ARREST, BOOKED",16:40,-122.41207550169653,37.79162013145413
SANSOME ST / SUTTER ST,ASSAULT,2018-04-11T00:00:00.000,Wednesday,BATTERY,180267639,"{u'type': u'Point', u'coordinates': [-122.400316057, 37.7900996274]}",CENTRAL,18026763904134,NONE,11:45,-122.40031605728647,37.79009962736703
300 Block of POST ST,LARCENY/THEFT,2018-04-11T00:00:00.000,Wednesday,ATTEMPTED SHOPLIFTING,180281297,"{u'type': u'Point', u'coordinates': [-122.407612885, 37.788448602]}",CENTRAL,18028129706360,NONE,12:57,-122.40761288538702,37.78844860197047
100 Block of SANSOME ST,LARCENY/THEFT,2018-04-11T00:00:00.000,Wednesday,GRAND THEFT FROM A BUILDING,180268712,"{u'type': u'Point', u'coordinates': [-122.400772032, 37.7916604557]}",CENTRAL,18026871206304,NONE,18:28,-122.400772032282,37.79166045566504
PINE ST / GRANT AV,ARSON,2018-04-11T00:00:00.000,Wednesday,ARSON,180266578,"{u'type': u'Point', u'coordinates': [-122.405744762, 37.7914980828]}",CENTRAL,18026657826030,"ARREST, BOOKED",00:29,-122.40574476200904,37.79149808284252
1000 Block of CALIFORNIA ST,DRUG/NARCOTIC,2018-04-11T00:00:00.000,Wednesday,POSSESSION OF NARCOTICS PARAPHERNALIA,180269237,"{u'type': u'Point', u'coordinates': [-122.412075502, 37.7916201315]}",CENTRAL,18026923716710,"ARREST, BOOKED",16:40,-122.41207550169653,37.79162013145413
600 Block of MONTGOMERY ST,SUSPICIOUS OCC,2018-04-11T00:00:00.000,Wednesday,SUSPICIOUS PERSON,180269873,"{u'type': u'Point', u'coordinates': [-122.403112031, 37.7948751337]}",CENTRAL,18026987364080,NONE,15:45,-122.40311203124166,37.794875133649676
800 Block of CHESTNUT ST,LARCENY/THEFT,2018-04-11T00:00:00.000,Wednesday,GRAND THEFT FROM LOCKED AUTO,180267617,"{u'type': u'Point', u'coordinates': [-122.417357825, 37.8032938546]}",CENTRAL,18026761706244,NONE,12:23,-122.41735782542534,37.8032938546353
300 Block of CHESTNUT ST,BURGLARY,2018-04-11T00:00:00.000,Wednesday,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",180274305,"{u'type': u'Point', u'coordinates': [-122.408833728, 37.8042489589]}",CENTRAL,18027430505011,NONE,03:00,-122.40883372829029,37.80424895887785
300 Block of POST ST,LARCENY/THEFT,2018-04-11T00:00:00.000,Wednesday,GRAND THEFT SHOPLIFTING,180268251,"{u'type': u'Point', u'coordinates': [-122.407612885, 37.788448602]}",CENTRAL,18026825106364,NONE,12:31,-122.40761288538702,37.78844860197047
800 Block of HYDE ST,FRAUD,2018-04-12T00:00:00.000,Thursday,"ACCESS CARD INFORMATION, THEFT OF",180269635,"{u'type': u'Point', u'coordinates': [-122.416992162, 37.7886442171]}",CENTRAL,18026963509164,"ARREST, BOOKED",01:51,-122.4169921623443,37.7886442171326
300 Block of BAY ST,VANDALISM,2018-04-12T00:00:00.000,Thursday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",180271975,"{u'type': u'Point', u'coordinates': [-122.412782237, 37.8056654685]}",CENTRAL,18027197528160,NONE,13:00,-122.41278223697557,37.80566546845228
100 Block of SACRAMENTO ST,WARRANTS,2018-04-12T00:00:00.000,Thursday,ENROUTE TO OUTSIDE JURISDICTION,180271038,"{u'type': u'Point', u'coordinates': [-122.397213669, 37.7945638655]}",CENTRAL,18027103862050,"ARREST, BOOKED",16:02,-122.39721366867971,37.79456386548463
