address,category,date,dayofweek,descript,incidntnum,location,pddistrict,pdid,resolution,time,x,y
100 Block of MORNINGSIDE DR,BURGLARY,2018-02-28T00:00:00.000,Wednesday,"BURGLARY, UNLAWFUL ENTRY",180158129,"{u'type': u'Point', u'coordinates': [-122.492247499, 37.7304621813]}",TARAVAL,18015812905073,NONE,09:00,-122.49224749909554,37.73046218125506
IRVING ST / 9TH AV,OTHER OFFENSES,2018-03-03T00:00:00.000,Saturday,TRAFFIC VIOLATION ARREST,180165334,"{u'type': u'Point', u'coordinates': [-122.466309668, 37.7640368477]}",TARAVAL,18016533465010,"ARREST, BOOKED",07:50,-122.46630966823771,37.76403684773055
1300 Block of 21ST AV,BURGLARY,2018-03-02T00:00:00.000,Friday,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",180163112,"{u'type': u'Point', u'coordinates': [-122.479269169, 37.7625157604]}",TARAVAL,18016311205083,NONE,01:00,-122.47926916854054,37.76251576041801
JUNIPERO SERRA BL / GARFIELD ST,OTHER OFFENSES,2018-03-01T00:00:00.000,Thursday,LOST/STOLEN LICENSE PLATE,180161752,"{u'type': u'Point', u'coordinates': [-122.472442066, 37.719634099]}",TARAVAL,18016175271010,NONE,07:45,-122.4724420656982,37.719634099027495
19TH AV / DENSLOWE DR,OTHER OFFENSES,2018-02-28T00:00:00.000,Wednesday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",180157739,"{u'type': u'Point', u'coordinates': [-122.475003009, 37.7249120786]}",TARAVAL,18015773965016,"ARREST, BOOKED",12:20,-122.47500300921295,37.724912078558035
400 Block of CAPITOL AV,DRUG/NARCOTIC,2018-03-01T00:00:00.000,Thursday,POSSESSION OF METH-AMPHETAMINE,180160550,"{u'type': u'Point', u'coordinates': [-122.459110001, 37.7144894577]}",TARAVAL,18016055016650,"ARREST, BOOKED",12:14,-122.45911000139368,37.71448945765421
2400 Block of 20TH AV,SECONDARY CODES,2018-02-27T00:00:00.000,Tuesday,DOMESTIC VIOLENCE,180159315,"{u'type': u'Point', u'coordinates': [-122.476765086, 37.7420494047]}",TARAVAL,18015931515200,NONE,06:24,-122.47676508600337,37.74204940475037
2000 Block of OCEAN AV,DRUG/NARCOTIC,2018-03-03T00:00:00.000,Saturday,POSSESSION OF NARCOTICS PARAPHERNALIA,180165124,"{u'type': u'Point', u'coordinates': [-122.464887437, 37.7263567583]}",TARAVAL,18016512416710,"ARREST, BOOKED",00:58,-122.46488743658497,37.72635675831825
3200 Block of 20TH AV,FRAUD,2018-03-01T00:00:00.000,Thursday,"CREDIT CARD, THEFT BY USE OF",180161699,"{u'type': u'Point', u'coordinates': [-122.475647461, 37.7285280627]}",TARAVAL,18016169909320,NONE,14:14,-122.47564746078615,37.72852806274646
ALEMANY BL / SAGAMORE ST,OTHER OFFENSES,2018-03-03T00:00:00.000,Saturday,TRAFFIC VIOLATION ARREST,180165362,"{u'type': u'Point', u'coordinates': [-122.462542743, 37.7111712111]}",TARAVAL,18016536265010,"ARREST, BOOKED",07:34,-122.46254274265387,37.71117121110541
100 Block of DORADO TR,SUSPICIOUS OCC,2018-02-01T00:00:00.000,Thursday,SUSPICIOUS OCCURRENCE,180158210,"{u'type': u'Point', u'coordinates': [-122.461281996, 37.7269434193]}",TARAVAL,18015821064070,NONE,00:01,-122.46128199625231,37.726943419273766
3700 Block of TARAVAL ST,NON-CRIMINAL,2018-02-27T00:00:00.000,Tuesday,"DEATH REPORT, NATURAL CAUSES",180154569,"{u'type': u'Point', u'coordinates': [-122.506292683, 37.7417490673]}",TARAVAL,18015456961040,NONE,09:45,-122.50629268342603,37.74174906732834
SUNSET BL / WAWONA ST,ASSAULT,2018-02-28T00:00:00.000,Wednesday,CHILD ABUSE (PHYSICAL),180159111,"{u'type': u'Point', u'coordinates': [-122.494051641, 37.7366339562]}",TARAVAL,18015911115015,"ARREST, BOOKED",18:39,-122.4940516409707,37.736633956149916
3200 Block of 20TH AV,OTHER OFFENSES,2018-02-26T00:00:00.000,Monday,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,180155307,"{u'type': u'Point', u'coordinates': [-122.475647461, 37.7285280627]}",TARAVAL,18015530709029,NONE,15:45,-122.47564746078615,37.72852806274646
1400 Block of 39TH AV,NON-CRIMINAL,2018-02-28T00:00:00.000,Wednesday,"DEATH REPORT, CAUSE UNKNOWN",180165221,"{u'type': u'Point', u'coordinates': [-122.498426661, 37.7598007973]}",TARAVAL,18016522161030,NONE,20:00,-122.49842666122801,37.75980079733343
3100 Block of VICENTE ST,"SEX OFFENSES, FORCIBLE",2018-02-28T00:00:00.000,Wednesday,SEXUAL BATTERY,180159785,"{u'type': u'Point', u'coordinates': [-122.500613908, 37.7382699516]}",TARAVAL,18015978504144,"ARREST, BOOKED",20:50,-122.50061390792436,37.73826995159322
JUDAH ST / 17TH AV,FRAUD,2018-03-01T00:00:00.000,Thursday,"CREDIT CARD, THEFT BY USE OF",180161382,"{u'type': u'Point', u'coordinates': [-122.474855539, 37.7617925512]}",TARAVAL,18016138209320,NONE,15:30,-122.47485553915743,37.76179255116765
1300 Block of 25TH AV,WARRANTS,2018-03-03T00:00:00.000,Saturday,WARRANT ARREST,180165760,"{u'type': u'Point', u'coordinates': [-122.483417996, 37.7623331532]}",TARAVAL,18016576063010,"ARREST, BOOKED",11:08,-122.48341799594944,37.76233315324795
700 Block of TARAVAL ST,ROBBERY,2018-03-01T00:00:00.000,Thursday,"SHOPLIFTING, FORCE AGAINST AGENT",180161677,"{u'type': u'Point', u'coordinates': [-122.47410271, 37.743174497]}",TARAVAL,18016167703401,NONE,18:03,-122.47410271041605,37.74317449699626
1000 Block of TARAVAL ST,FRAUD,2018-02-19T00:00:00.000,Monday,"CREDIT CARD, THEFT BY USE OF",180155783,"{u'type': u'Point', u'coordinates': [-122.47730688, 37.7429238093]}",TARAVAL,18015578309320,NONE,15:00,-122.47730687983112,37.74292380926599
2600 Block of 28TH AV,MISSING PERSON,2018-03-01T00:00:00.000,Thursday,MISSING JUVENILE,180160328,"{u'type': u'Point', u'coordinates': [-122.485100622, 37.7382838347]}",TARAVAL,18016032874010,NONE,09:30,-122.48510062151247,37.73828383469711
4100 Block of NORIEGA ST,NON-CRIMINAL,2018-02-28T00:00:00.000,Wednesday,"AIDED CASE, MENTAL DISTURBED",180156452,"{u'type': u'Point', u'coordinates': [-122.507993744, 37.7527946245]}",TARAVAL,18015645264020,NONE,01:12,-122.50799374383507,37.752794624471264
1400 Block of OCEAN AV,BURGLARY,2018-02-27T00:00:00.000,Tuesday,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",180156725,"{u'type': u'Point', u'coordinates': [-122.457745612, 37.7243086736]}",TARAVAL,18015672505151,NONE,16:00,-122.4577456124597,37.72430867358774
1200 Block of 19TH AV,SUSPICIOUS OCC,2018-03-01T00:00:00.000,Thursday,SUSPICIOUS OCCURRENCE,180162023,"{u'type': u'Point', u'coordinates': [-122.477111187, 37.7644902928]}",TARAVAL,18016202364070,NONE,19:37,-122.47711118718858,37.76449029280751
19TH AV / DENSLOWE DR,OTHER OFFENSES,2018-03-01T00:00:00.000,Thursday,TRAFFIC VIOLATION ARREST,180160889,"{u'type': u'Point', u'coordinates': [-122.475003009, 37.7249120786]}",TARAVAL,18016088965010,"ARREST, BOOKED",14:22,-122.47500300921295,37.724912078558035
0 Block of ALLSTON WY,OTHER OFFENSES,2018-02-10T00:00:00.000,Saturday,FALSE PERSONATION,180163071,"{u'type': u'Point', u'coordinates': [-122.463346621, 37.7420547141]}",TARAVAL,18016307109027,NONE,00:01,-122.46334662061952,37.74205471414467
2100 Block of 24TH AV,OTHER OFFENSES,2018-02-27T00:00:00.000,Tuesday,INCIDENT ON SCHOOL GROUNDS,180154246,"{u'type': u'Point', u'coordinates': [-122.481305019, 37.7474613182]}",TARAVAL,18015424619089,NONE,08:30,-122.48130501918435,37.74746131819048
900 Block of TARAVAL ST,FORGERY/COUNTERFEITING,2018-03-03T00:00:00.000,Saturday,"CHECKS, MAKE OR PASS FICTITIOUS",180165908,"{u'type': u'Point', u'coordinates': [-122.476219096, 37.7430815959]}",TARAVAL,18016590809020,"ARREST, BOOKED",11:55,-122.47621909581284,37.74308159585737
1200 Block of TARAVAL ST,OTHER OFFENSES,2018-02-27T00:00:00.000,Tuesday,CONSPIRACY,180155551,"{u'type': u'Point', u'coordinates': [-122.479447687, 37.7428297777]}",TARAVAL,18015555126080,NONE,17:10,-122.47944768745418,37.74282977772786
1100 Block of EUCALYPTUS DR,NON-CRIMINAL,2018-02-28T00:00:00.000,Wednesday,AIDED CASE -PROPERTY FOR DESTRUCTION,180156985,"{u'type': u'Point', u'coordinates': [-122.48398593, 37.7309911833]}",TARAVAL,18015698551041,NONE,09:15,-122.48398592977539,37.73099118330863
2600 Block of 28TH AV,RUNAWAY,2018-02-27T00:00:00.000,Tuesday,RUNAWAY,180157206,"{u'type': u'Point', u'coordinates': [-122.485100622, 37.7382838347]}",TARAVAL,18015720629100,NONE,20:15,-122.48510062151247,37.73828383469711
1200 Block of TARAVAL ST,OTHER OFFENSES,2018-02-27T00:00:00.000,Tuesday,EVADING A POLICE OFFICER RECKLESSLY,180155551,"{u'type': u'Point', u'coordinates': [-122.479447687, 37.7428297777]}",TARAVAL,18015555127175,NONE,17:10,-122.47944768745418,37.74282977772786
42ND AV / TARAVAL ST,ASSAULT,2018-02-28T00:00:00.000,Wednesday,INFLICT INJURY ON COHABITEE,180161605,"{u'type': u'Point', u'coordinates': [-122.500331146, 37.7419582978]}",TARAVAL,18016160515040,NONE,19:30,-122.50033114618368,37.74195829776365
2600 Block of 28TH AV,MISSING PERSON,2018-03-02T00:00:00.000,Friday,MISSING JUVENILE,180162948,"{u'type': u'Point', u'coordinates': [-122.485100622, 37.7382838347]}",TARAVAL,18016294874010,NONE,08:00,-122.48510062151247,37.73828383469711
700 Block of SLOAT BL,NON-CRIMINAL,2018-03-02T00:00:00.000,Friday,AIDED CASE,180163758,"{u'type': u'Point', u'coordinates': [-122.479835774, 37.7343904247]}",TARAVAL,18016375851040,NONE,12:10,-122.47983577413306,37.734390424704195
ALEMANY BL / SAGAMORE ST,WARRANTS,2018-03-03T00:00:00.000,Saturday,ENROUTE TO OUTSIDE JURISDICTION,180165362,"{u'type': u'Point', u'coordinates': [-122.462542743, 37.7111712111]}",TARAVAL,18016536262050,"ARREST, BOOKED",07:34,-122.46254274265387,37.71117121110541
900 Block of SANTIAGO ST,NON-CRIMINAL,2018-02-26T00:00:00.000,Monday,PROPERTY FOR IDENTIFICATION,180154694,"{u'type': u'Point', u'coordinates': [-122.477437665, 37.7447906283]}",TARAVAL,18015469473000,NONE,23:00,-122.4774376651837,37.74479062830723
400 Block of WAWONA ST,LARCENY/THEFT,2018-02-28T00:00:00.000,Wednesday,PETTY THEFT FROM A BUILDING,180158884,"{u'type': u'Point', u'coordinates': [-122.471540472, 37.7376780487]}",TARAVAL,18015888406303,NONE,16:30,-122.47154047159381,37.737678048725876
2500 Block of 27TH AV,FORGERY/COUNTERFEITING,2017-12-07T00:00:00.000,Thursday,"CHECKS, MAKE OR PASS FICTITIOUS",180163623,"{u'type': u'Point', u'coordinates': [-122.484135374, 37.7398553503]}",TARAVAL,18016362309020,NONE,08:00,-122.484135374436,37.73985535032993
IRVING ST / 9TH AV,OTHER OFFENSES,2018-03-03T00:00:00.000,Saturday,TRAFFIC VIOLATION,180165334,"{u'type': u'Point', u'coordinates': [-122.466309668, 37.7640368477]}",TARAVAL,18016533465015,"ARREST, BOOKED",07:50,-122.46630966823771,37.76403684773055
19TH AV / DENSLOWE DR,OTHER OFFENSES,2018-02-28T00:00:00.000,Wednesday,SPEEDING,180157739,"{u'type': u'Point', u'coordinates': [-122.475003009, 37.7249120786]}",TARAVAL,18015773965030,"ARREST, BOOKED",12:20,-122.47500300921295,37.724912078558035
2600 Block of 28TH AV,MISSING PERSON,2018-03-01T00:00:00.000,Thursday,MISSING JUVENILE,180160312,"{u'type': u'Point', u'coordinates': [-122.485100622, 37.7382838347]}",TARAVAL,18016031274010,NONE,09:00,-122.48510062151247,37.73828383469711
2000 Block of OCEAN AV,DRUG/NARCOTIC,2018-03-03T00:00:00.000,Saturday,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,180165124,"{u'type': u'Point', u'coordinates': [-122.464887437, 37.7263567583]}",TARAVAL,18016512416662,"ARREST, BOOKED",00:58,-122.46488743658497,37.72635675831825
1000 Block of TARAVAL ST,OTHER OFFENSES,2018-02-19T00:00:00.000,Monday,FALSE PERSONATION,180155783,"{u'type': u'Point', u'coordinates': [-122.47730688, 37.7429238093]}",TARAVAL,18015578309027,NONE,15:00,-122.47730687983112,37.74292380926599
2100 Block of 34TH AV,VANDALISM,2018-02-27T00:00:00.000,Tuesday,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",180156850,"{u'type': u'Point', u'coordinates': [-122.492159215, 37.74698194]}",TARAVAL,18015685028160,NONE,17:35,-122.4921592150217,37.74698194002444
1100 Block of OCEAN AV,FRAUD,2018-02-28T00:00:00.000,Wednesday,"CREDIT CARD, THEFT BY USE OF",180158646,"{u'type': u'Point', u'coordinates': [-122.455615862, 37.723859012]}",TARAVAL,18015864609320,NONE,15:30,-122.45561586153802,37.72385901200105
0 Block of PINTO AV,BURGLARY,2018-03-03T00:00:00.000,Saturday,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",180166661,"{u'type': u'Point', u'coordinates': [-122.482203174, 37.7203700905]}",TARAVAL,18016666105043,NONE,10:30,-122.48220317397283,37.72037009047653
19TH AV / HOLLOWAY AV,LARCENY/THEFT,2018-03-01T00:00:00.000,Thursday,ATTEMPTED THEFT FROM LOCKED VEHICLE,180161661,"{u'type': u'Point', u'coordinates': [-122.47522219, 37.721057146]}",TARAVAL,18016166106240,NONE,14:10,-122.47522218993169,37.7210571460375
100 Block of FONT BL,BURGLARY,2017-12-31T00:00:00.000,Sunday,"BURGLARY, FORCIBLE ENTRY",180154434,"{u'type': u'Point', u'coordinates': [-122.473644076, 37.7155536667]}",TARAVAL,18015443405071,NONE,18:00,-122.47364407553275,37.7155536666978
400 Block of FONT BL,MISSING PERSON,2018-02-27T00:00:00.000,Tuesday,MISSING ADULT,180155056,"{u'type': u'Point', u'coordinates': [-122.479296763, 37.7189523107]}",TARAVAL,18015505674000,NONE,03:40,-122.47929676348872,37.718952310709255
22ND AV / LINCOLN WY,NON-CRIMINAL,2018-02-28T00:00:00.000,Wednesday,"DEATH REPORT, NATURAL CAUSES",180156797,"{u'type': u'Point', u'coordinates': [-122.480468059, 37.7653051341]}",TARAVAL,18015679761040,NONE,08:00,-122.480468058614,37.76530513407824
200 Block of MINERVA ST,OTHER OFFENSES,2018-02-19T00:00:00.000,Monday,FALSE PERSONATION,180160265,"{u'type': u'Point', u'coordinates': [-122.460896261, 37.7158015157]}",TARAVAL,18016026509027,NONE,09:00,-122.4608962605831,37.715801515725126
2400 Block of 20TH AV,OTHER OFFENSES,2018-02-27T00:00:00.000,Tuesday,HARASSING PHONE CALLS,180159315,"{u'type': u'Point', u'coordinates': [-122.476765086, 37.7420494047]}",TARAVAL,18015931528135,NONE,06:24,-122.47676508600337,37.74204940475037
400 Block of CAPITOL AV,DRUG/NARCOTIC,2018-03-01T00:00:00.000,Thursday,POSSESSION OF NARCOTICS PARAPHERNALIA,180160550,"{u'type': u'Point', u'coordinates': [-122.459110001, 37.7144894577]}",TARAVAL,18016055016710,"ARREST, BOOKED",12:14,-122.45911000139368,37.71448945765421
1800 Block of OCEAN AV,WARRANTS,2018-03-01T00:00:00.000,Thursday,WARRANT ARREST,180162233,"{u'type': u'Point', u'coordinates': [-122.46168316, 37.7251897237]}",TARAVAL,18016223363010,"ARREST, BOOKED",21:35,-122.46168315955899,37.72518972367484
1300 Block of 21ST AV,LARCENY/THEFT,2018-03-02T00:00:00.000,Friday,PETTY THEFT FROM UNLOCKED AUTO,180163112,"{u'type': u'Point', u'coordinates': [-122.479269169, 37.7625157604]}",TARAVAL,18016311206221,NONE,01:00,-122.47926916854054,37.76251576041801
200 Block of QUINTARA ST,ROBBERY,2018-03-01T00:00:00.000,Thursday,ATTEMPTED ROBBERY WITH A GUN,180164637,"{u'type': u'Point', u'coordinates': [-122.467938123, 37.7489479983]}",TARAVAL,18016463703471,NONE,21:30,-122.46793812281071,37.74894799826638
1800 Block of OCEAN AV,BURGLARY,2018-03-02T00:00:00.000,Friday,"BURGLARY, UNLAWFUL ENTRY",180164176,"{u'type': u'Point', u'coordinates': [-122.46168316, 37.7251897237]}",TARAVAL,18016417605073,NONE,14:08,-122.46168315955899,37.72518972367484
4100 Block of KIRKHAM ST,ROBBERY,2018-02-27T00:00:00.000,Tuesday,ROBBERY OF A RESIDENCE WITH BODILY FORCE,180156424,"{u'type': u'Point', u'coordinates': [-122.505267618, 37.7585276713]}",TARAVAL,18015642403054,NONE,21:15,-122.50526761833454,37.75852767129177
2200 Block of 14TH AV,VANDALISM,2010-11-15T00:00:00.000,Monday,"MALICIOUS MISCHIEF, GRAFFITI",101060125,"{u'type': u'Point', u'coordinates': [-122.470359609, 37.7460753397]}",TARAVAL,10106012528165,JUVENILE CITED,09:23,-122.470359608661,37.7460753397163
SUNSET BL / WAWONA ST,DRIVING UNDER THE INFLUENCE,2018-02-28T00:00:00.000,Wednesday,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,180159111,"{u'type': u'Point', u'coordinates': [-122.494051641, 37.7366339562]}",TARAVAL,18015911165050,"ARREST, BOOKED",18:39,-122.4940516409707,37.736633956149916
1400 Block of 39TH AV,NON-CRIMINAL,2018-02-28T00:00:00.000,Wednesday,FOUND PROPERTY,180165221,"{u'type': u'Point', u'coordinates': [-122.498426661, 37.7598007973]}",TARAVAL,18016522172000,NONE,20:00,-122.49842666122801,37.75980079733343
3200 Block of 20TH AV,LARCENY/THEFT,2018-02-23T00:00:00.000,Friday,PETTY THEFT FROM LOCKED AUTO,180155658,"{u'type': u'Point', u'coordinates': [-122.475647461, 37.7285280627]}",TARAVAL,18015565806241,NONE,14:45,-122.47564746078615,37.72852806274646
1600 Block of 32ND AV,VANDALISM,2018-02-28T00:00:00.000,Wednesday,"MALICIOUS MISCHIEF, VANDALISM",180159666,"{u'type': u'Point', u'coordinates': [-122.490528782, 37.7564083171]}",TARAVAL,18015966628150,NONE,09:00,-122.49052878159132,37.756408317116644
2700 Block of 37TH AV,NON-CRIMINAL,2018-03-02T00:00:00.000,Friday,"AIDED CASE, MENTAL DISTURBED",180163598,"{u'type': u'Point', u'coordinates': [-122.494594919, 37.7356875479]}",TARAVAL,18016359864020,NONE,12:19,-122.49459491874588,37.735687547859115
19TH AV / DENSLOWE DR,OTHER OFFENSES,2018-03-01T00:00:00.000,Thursday,"DRIVERS LICENSE, SUSPENDED OR REVOKED",180160889,"{u'type': u'Point', u'coordinates': [-122.475003009, 37.7249120786]}",TARAVAL,18016088965016,"ARREST, BOOKED",14:22,-122.47500300921295,37.724912078558035
3100 Block of VICENTE ST,ASSAULT,2018-02-28T00:00:00.000,Wednesday,FALSE IMPRISONMENT,180159785,"{u'type': u'Point', u'coordinates': [-122.500613908, 37.7382699516]}",TARAVAL,18015978504170,"ARREST, BOOKED",20:50,-122.50061390792436,37.73826995159322
700 Block of PACHECO ST,OTHER OFFENSES,2018-02-27T00:00:00.000,Tuesday,FALSE PERSONATION,180163510,"{u'type': u'Point', u'coordinates': [-122.468983356, 37.7525602087]}",TARAVAL,18016351009027,NONE,10:00,-122.46898335560094,37.7525602086758
1300 Block of JUDAH ST,LARCENY/THEFT,2018-02-24T00:00:00.000,Saturday,"LICENSE PLATE OR TAB, THEFT OF",180157660,"{u'type': u'Point', u'coordinates': [-122.476481363, 37.761818925]}",TARAVAL,18015766006246,NONE,21:00,-122.47648136270818,37.761818925041155
3200 Block of 20TH AV,LARCENY/THEFT,2018-02-26T00:00:00.000,Monday,PETTY THEFT FROM A BUILDING,180155307,"{u'type': u'Point', u'coordinates': [-122.475647461, 37.7285280627]}",TARAVAL,18015530706302,NONE,15:45,-122.47564746078615,37.72852806274646
1700 Block of OCEAN AV,VANDALISM,2018-02-28T00:00:00.000,Wednesday,"MALICIOUS MISCHIEF, BREAKING WINDOWS",180159826,"{u'type': u'Point', u'coordinates': [-122.460079348, 37.7248013564]}",TARAVAL,18015982628100,NONE,21:00,-122.46007934848727,37.72480135641886
200 Block of WINSTON DR,NON-CRIMINAL,2018-02-28T00:00:00.000,Wednesday,"AIDED CASE, MENTAL DISTURBED",180159616,"{u'type': u'Point', u'coordinates': [-122.477976682, 37.726934635]}",TARAVAL,18015961664020,NONE,23:46,-122.47797668216899,37.72693463503532
